,ID,BB,LS,DS,WH,FB,KB,VM
659,847.0,0.3572171593156873,0.2046456811047983,95.2119659050332,2.2939122932102198e-09,4.224553815962513,0.0016174362897963196,1.1502412381501306e-78
660,848.0,0.2577170408942154,0.5485256467348922,88.03437696593706,6.725708665914275e-10,11.157905787586833,0.0014745581744046003,1.5414353670631447e-78
661,849.0,0.1263346545178115,0.572234694804762,84.1530432878974,2.0163304671372524e-10,15.148089295637154,0.0002980669412555609,7.065746811009866e-79
662,850.0,0.08533706437819552,0.02187432801686193,96.09966868519226,7.523825226281648e-10,3.7930995454680745,2.03761922089217e-05,2.161667803754404e-80
663,851.0,0.07344263966278819,0.012161180828627296,99.72916249328087,1.2715274536686524e-09,0.18522134950808525,1.2335448029230462e-05,6.941194634783527e-84
664,852.0,0.03988779081556617,0.008357140180903652,94.65652690003891,1.2983784087432534e-10,5.295224160970177,4.007864644573038e-06,1.8596686791570058e-85
665,853.0,0.10444581487640953,2.9918959657749338,91.74325516135625,1.0564766899853257e-10,5.1596036841980855,0.0007993736886208207,1.918774503504754e-82
666,854.0,0.017930688452221254,0.24250002253640665,98.45656787006737,7.040592244585767e-11,1.2828976756877846,0.00010374318585877028,1.3994831727070966e-92
667,855.0,0.03197599223737425,99.29443745325341,0.65751989174176,7.578354048272396e-13,1.606898023361474e-05,0.016050593786473583,2.4827786952975953e-89
668,856.0,0.006878341664400912,0.011783997525993711,99.88480956393221,2.163371399099449e-11,0.09652673196725876,1.364888583798522e-06,1.5389312532987937e-98
669,857.0,0.027286544796662305,1.4700006518930007,98.50206357337892,1.534406150066566e-10,0.00046777626118193734,0.00018145351675282482,2.6460212199657152e-102
670,1034.0,3.9665526706844826e-11,99.87131447790503,1.349977850198465e-07,0.1286853864230903,1.7188841262864526e-27,8.700597191910369e-15,6.345029497832513e-10
671,1035.0,8.420995053735176e-07,0.005932410351750744,0.0004057579334181163,99.99366098811512,8.094944475897267e-20,7.13644902852571e-15,1.5003107197684257e-09
672,1036.0,1.0069995030487532e-08,0.0005839727358296467,2.61222374246547e-06,99.99907075407506,3.7535617049159687e-23,3.0007254536977535e-13,0.00034265089512574496
673,1037.0,1.8377789386084973e-06,0.49116788341401035,0.018702817224372156,99.48332981104909,3.848609986523978e-12,6.925214622740704e-11,0.0067976504605797294
674,1038.0,1.3729360601412283e-07,0.0008743697242477473,0.00014523245824652525,99.99884555940059,4.2522728086633494e-19,2.071096681021802e-13,0.0001347011231326394
675,1039.0,1.59837890071902e-07,0.028536390057114024,8.275142143207616e-06,99.94500500862208,5.888356457590336e-20,5.570474535480207e-10,0.02645016578379286
676,1042.0,1.2448238354098558e-06,0.0020392797739655745,1.5535448235817955e-05,99.98714877797178,8.521180972597633e-20,3.436080218326724e-10,0.010795161638598515
